20200901,6.54,6.55,6.44,6.48,4276026,27658088.00
20200902,6.50,6.50,6.40,6.45,4042648,26079252.00
20200903,6.46,6.48,6.35,6.39,3397508,21777598.00
20200904,6.30,6.66,6.21,6.56,5824444,37609556.00
20200907,6.53,6.57,6.48,6.50,3449100,22492992.00
20200908,6.50,6.57,6.42,6.53,2426582,15749186.00
20200909,6.49,6.63,6.41,6.51,4006542,26187884.00
20200910,6.52,6.58,6.34,6.35,3086901,19818856.00
20200911,6.38,6.39,6.26,6.37,1499820,9501370.00
20200914,6.39,6.46,6.30,6.31,2703345,17161432.00
20200915,6.30,6.30,6.21,6.25,2256760,14095963.00
20200916,6.25,6.27,6.15,6.18,2363031,14626615.00
20200917,6.14,6.27,6.14,6.27,2040021,12673617.00
20200918,6.24,6.31,6.20,6.29,1593601,9986856.00
20200921,6.30,6.33,6.27,6.29,1545747,9731524.00
20200922,6.21,6.25,6.11,6.14,2145717,13282633.00
20200923,6.16,6.22,6.14,6.17,1369900,8440167.00
20200924,6.14,6.14,6.02,6.03,1810200,10998903.00
20200925,6.04,6.10,5.97,6.02,1342400,8091871.00
20200928,6.02,6.03,5.98,6.00,845600,5073990.00
20200929,5.99,6.09,5.99,6.04,1129876,6839929.00
20200930,6.04,6.05,5.95,5.99,1080093,6482977.00
20201009,6.08,6.14,6.04,6.12,1551715,9472598.00
20201012,6.12,6.25,6.12,6.25,2247668,13963804.00
20201013,6.25,6.25,6.17,6.20,1239147,7680264.00
20201014,6.25,6.25,6.11,6.13,1322647,8138292.00
20201015,6.10,6.16,6.09,6.11,970210,5936504.00
20201016,6.15,6.16,6.10,6.14,907700,5564877.00
20201019,6.22,6.22,6.12,6.12,1082933,6670817.00
20201020,6.11,6.21,6.07,6.20,1274910,7846848.00
20201021,6.24,6.24,6.16,6.17,1210800,7477160.00
20201022,6.17,6.17,6.09,6.14,906624,5553339.00
20201023,6.14,6.16,6.04,6.06,1076114,6559764.00
20201026,6.07,6.07,5.99,6.04,1020610,6154741.00
20201027,6.03,6.13,5.98,6.13,1144910,6912749.00
20201028,6.15,6.17,6.01,6.08,1710800,10408425.00
20201029,5.98,6.07,5.98,6.03,1139501,6875010.00
20201030,6.03,6.06,5.90,5.92,1615001,9650609.00
20201102,6.03,6.03,5.87,5.94,1165327,6894659.00
20201103,5.89,6.02,5.89,6.01,925102,5539006.00
20201104,6.01,6.08,5.94,6.01,786316,4712933.00
20201105,6.03,6.15,6.02,6.12,1700100,10332097.00
20201106,6.12,6.15,6.05,6.06,1045600,6362531.00
20201109,6.11,6.24,6.11,6.16,2353400,14573066.00
20201110,6.23,6.25,6.15,6.19,2040398,12657974.00
20201111,6.19,6.31,6.19,6.26,2710729,16986680.00
20201112,6.25,6.58,6.21,6.50,5642734,36340796.00
20201113,6.50,6.57,6.34,6.43,3882270,24970260.00
20201116,6.50,6.96,6.50,6.77,9822798,66286060.00
20201117,6.79,6.84,6.66,6.83,4737102,31986308.00
20201118,6.83,7.13,6.73,7.10,10956964,76936896.00
20201119,7.12,7.24,6.92,7.06,6329600,44701176.00
20201120,7.05,7.11,6.71,6.82,7465802,51251928.00
20201123,6.88,7.14,6.81,7.12,7171278,50384896.00
20201124,7.12,7.20,7.01,7.06,5917682,41943224.00
20201125,7.05,7.13,6.86,6.87,4478400,31212068.00
20201126,6.90,6.90,6.73,6.78,3125053,21270720.00
