20200901,28.50,28.71,28.05,28.19,1577660,44539360.00
20200902,28.17,28.68,28.06,28.20,1219500,34490752.00
20200903,28.27,28.76,27.30,28.23,2619125,73457552.00
20200904,27.79,27.80,27.44,27.66,1593397,43992216.00
20200907,27.41,27.86,26.65,26.68,1971352,53780384.00
20200908,26.68,26.90,25.00,25.80,2927136,75426752.00
20200909,25.55,25.57,24.00,24.04,3168083,77859000.00
20200910,24.39,24.80,23.40,23.54,2077149,49902224.00
20200911,23.48,24.68,23.24,24.20,2375400,57406592.00
20200914,24.26,25.26,24.02,25.08,2461750,61211804.00
20200915,25.00,25.67,24.75,25.03,1554600,38887392.00
20200916,25.03,25.30,24.23,24.56,1481142,36297840.00
20200917,24.60,25.08,24.41,24.84,1464315,36273492.00
20200918,24.76,25.40,24.76,25.15,1611100,40447296.00
20200921,25.02,25.85,24.91,25.46,1859588,47337004.00
20200922,25.39,25.90,25.05,25.10,1569715,39933844.00
20200923,25.10,25.79,24.76,25.55,1818391,46241688.00
20200924,25.30,25.57,25.04,25.10,1113294,28086764.00
20200925,25.14,25.29,24.37,24.62,1258500,31095396.00
20200928,24.60,24.68,24.01,24.02,948700,22938356.00
20200929,24.09,25.57,23.81,24.47,1840584,45301868.00
20200930,24.63,25.15,24.33,24.73,950436,23498386.00
20201009,24.75,25.59,24.74,25.31,1113184,28124576.00
20201012,25.38,25.76,25.38,25.68,1368500,35072316.00
20201013,25.56,25.89,25.42,25.54,1312500,33547428.00
20201014,25.51,26.56,25.23,25.56,2551800,65934976.00
20201015,25.58,25.76,25.00,25.03,1323400,33355292.00
20201016,25.06,27.33,25.04,26.97,5177721,136951328.00
20201019,26.97,26.98,26.06,26.24,2726361,71901544.00
20201020,26.48,26.48,25.16,25.63,2404913,61320080.00
20201021,25.34,25.46,24.48,24.76,1819763,45410340.00
20201022,24.48,24.94,24.11,24.86,1314011,32171780.00
20201023,24.76,25.08,24.28,24.47,1025791,25275694.00
20201026,24.40,24.82,23.88,24.77,1087397,26649080.00
20201027,25.26,25.28,24.72,24.73,1028700,25625030.00
20201028,24.84,24.84,24.05,24.50,990900,24098704.00
20201029,24.10,24.39,24.00,24.14,794294,19238708.00
20201030,24.22,24.40,22.00,23.10,1852363,43600864.00
20201102,22.37,23.02,21.01,21.02,3297597,71614664.00
20201103,21.00,22.80,21.00,22.29,2508600,55243924.00
20201104,22.20,22.76,21.83,21.96,1389052,30839480.00
20201105,21.96,22.40,21.40,21.82,1562075,34020640.00
20201106,21.82,21.82,21.10,21.33,1539902,32902624.00
20201109,21.42,22.11,21.37,21.97,1621300,35372832.00
20201110,22.07,22.22,21.62,21.77,1350900,29514568.00
20201111,21.73,21.94,21.43,21.48,987197,21370168.00
20201112,21.48,21.65,21.09,21.13,1091100,23142582.00
20201113,20.90,21.33,20.51,21.08,1323100,27729780.00
20201116,21.10,21.25,20.60,20.70,1280500,26627480.00
20201117,20.78,20.78,19.88,20.06,1940275,39001904.00
20201118,19.84,20.31,19.84,20.22,1096597,22067180.00
20201119,20.15,20.41,19.96,20.21,1185910,23963416.00
20201120,20.29,20.35,20.09,20.15,725200,14627828.00
20201123,20.11,20.78,20.11,20.38,1575100,32109036.00
20201124,20.25,20.44,20.10,20.27,961494,19454532.00
20201125,20.26,20.35,19.84,19.90,1229714,24594516.00
20201126,19.80,20.09,19.73,19.98,887944,17652528.00
20201127,19.99,20.04,19.31,19.40,1304038,25485384.00
20201130,19.40,19.44,18.91,19.07,1151344,22021772.00
20201201,19.20,20.14,19.08,20.03,2382244,47079240.00
20201202,20.05,22.03,19.90,22.03,4438820,93465480.00
20201203,22.91,24.23,22.51,24.23,6775098,159957120.00
20201204,26.65,26.65,26.65,26.65,2174489,57950132.00
20201207,28.89,28.89,24.83,25.66,14651715,394249920.00
20201208,23.09,24.09,23.09,23.09,8816238,205311808.00
20201209,22.21,24.20,22.21,22.65,7929924,183914336.00
20201210,22.42,22.64,21.48,21.58,6329048,138325760.00
20201211,21.58,21.73,19.98,20.55,5986580,124159032.00
20201214,20.57,22.61,20.00,22.61,6361691,137193824.00
20201215,22.98,23.99,22.60,23.18,9996243,232373536.00
20201216,22.97,23.75,22.30,22.74,5754443,130819152.00
20201217,22.83,23.32,22.35,22.39,5128974,116872080.00
20201218,22.17,23.30,21.48,22.70,4830762,107956216.00
20201221,22.40,22.40,21.65,22.06,3682597,81073936.00
20201222,21.80,22.75,21.74,22.08,4276064,95170600.00
20201223,21.69,21.69,20.75,21.09,3739800,79203472.00
20201224,21.00,21.08,20.06,20.09,3135197,63659776.00
20201225,20.09,20.49,19.86,20.28,1888068,38215232.00
20201228,20.00,21.50,19.58,20.40,3392544,69810544.00
20201229,20.21,20.40,19.82,19.92,2120000,42564928.00
20201230,19.85,20.75,19.42,20.26,2651940,53123480.00
20201231,20.05,20.47,20.02,20.26,2459094,49695784.00
20210104,20.26,20.90,19.92,20.58,2629413,53525896.00
20210105,20.58,21.49,20.32,21.15,3993746,83288184.00
20210106,21.15,22.72,20.30,21.60,5638146,120436904.00
20210107,21.30,21.35,20.00,20.15,3819176,78866256.00
20210108,20.14,20.40,19.90,20.20,1631400,32943626.00
20210111,20.21,20.32,19.02,19.07,2635197,51451412.00
20210112,19.00,19.39,18.89,19.08,1620200,30950192.00
20210113,19.09,19.15,18.02,18.03,2479026,45349488.00
20210114,17.53,17.94,17.01,17.51,2361794,41053776.00
20210115,17.64,18.19,17.54,17.80,1458100,25995420.00
20210118,17.90,18.15,17.62,17.86,1148200,20554650.00
20210119,17.85,18.95,17.52,18.32,1980789,36102292.00
