20200901,5.49,5.50,5.35,5.39,4234960,22882456.00
20200902,5.39,5.39,5.27,5.29,5087888,27003360.00
20200903,5.28,5.33,5.16,5.21,5050247,26557036.00
20200904,5.18,5.37,5.08,5.32,4917210,25623492.00
20200907,5.30,5.32,5.18,5.20,5826017,30639376.00
20200908,5.23,5.26,5.14,5.21,3254232,16932232.00
20200909,5.16,5.43,5.14,5.32,6589015,35000348.00
20200910,5.40,5.40,5.16,5.17,3866600,20329884.00
20200911,5.14,5.25,5.11,5.21,3239815,16812360.00
20200914,5.25,5.36,5.19,5.30,3420250,18111678.00
20200915,5.30,5.48,5.24,5.45,5780292,31013308.00
20200916,5.59,5.59,5.37,5.46,7149588,39168656.00
20200917,5.50,5.59,5.43,5.54,4364773,24144798.00
20200918,5.54,5.55,5.46,5.55,3234720,17821632.00
20200921,5.57,5.57,5.48,5.52,3228379,17849208.00
20200922,5.48,5.49,5.39,5.40,2822370,15318125.00
20200923,5.44,5.44,5.32,5.34,3242600,17403524.00
20200924,5.31,5.34,5.17,5.19,3368800,17527872.00
20200925,5.23,5.24,5.16,5.17,1940888,10079895.00
20200928,5.18,5.57,5.16,5.51,11038895,59910872.00
20200929,5.53,5.54,5.42,5.43,5878694,32158608.00
20200930,5.43,5.55,5.40,5.43,6084219,33262500.00
20201009,5.48,5.54,5.41,5.49,5245369,28738716.00
20201012,5.49,5.54,5.44,5.54,5138669,28285188.00
20201013,5.55,5.87,5.48,5.72,14781421,84653472.00
20201014,5.73,5.74,5.64,5.65,3938827,22340158.00
20201015,5.70,5.75,5.62,5.62,5845100,33210752.00
20201016,5.68,5.69,5.60,5.67,2572144,14526968.00
20201019,5.67,5.68,5.53,5.54,3317730,18555202.00
20201020,5.52,5.62,5.49,5.58,1952513,10865414.00
20201021,5.60,5.60,5.47,5.53,3809900,21015448.00
20201022,5.53,5.53,5.41,5.43,3115900,16962952.00
20201023,5.48,5.49,5.37,5.39,2311195,12508650.00
20201026,5.38,5.43,5.31,5.39,1975561,10631760.00
20201027,5.36,5.46,5.32,5.43,2024790,10890311.00
20201028,5.36,5.49,5.33,5.41,1860872,10029207.00
20201029,5.40,5.51,5.33,5.44,3159809,17190224.00
20201030,5.45,5.48,5.29,5.30,2907590,15622291.00
20201102,5.30,5.34,5.23,5.24,2169901,11439324.00
20201103,5.24,5.41,5.24,5.36,2101627,11156002.00
20201104,5.42,5.44,5.35,5.43,2112849,11427412.00
20201105,5.44,5.47,5.40,5.44,1984331,10785879.00
20201106,5.44,5.46,5.36,5.40,1366170,7376131.00
20201109,5.39,5.44,5.36,5.41,4143333,22364584.00
20201110,5.41,5.41,5.30,5.33,3144500,16799786.00
20201111,5.33,5.35,5.25,5.26,3078083,16243738.00
20201112,5.29,5.32,5.22,5.23,2510400,13223161.00
20201113,5.22,5.27,5.20,5.20,1737105,9070377.00
20201116,5.25,5.34,5.17,5.21,4648700,24385860.00
20201117,5.17,5.24,5.14,5.22,2813708,14610023.00
20201118,5.21,5.27,5.15,5.23,2615400,13609052.00
20201119,5.23,5.25,5.12,5.16,2654500,13762213.00
20201120,5.15,5.22,5.15,5.20,1801921,9347497.00
20201123,5.19,5.31,5.16,5.27,3434539,18076948.00
20201124,5.24,5.31,5.23,5.23,1382888,7262672.00
20201125,5.25,5.27,5.14,5.16,2530990,13138451.00
20201126,5.15,5.16,5.13,5.15,2457351,12627794.00
20201127,5.16,5.21,5.11,5.20,2492100,12856530.00
20201130,5.20,5.21,5.14,5.14,2341476,12101756.00
20201201,5.19,5.19,5.13,5.14,2108760,10849982.00
20201202,5.14,5.18,5.10,5.12,3588386,18396932.00
20201203,5.15,5.16,5.11,5.12,1820997,9337303.00
20201204,5.14,5.14,5.07,5.08,2340163,11919365.00
20201207,5.09,5.11,5.05,5.07,1899678,9651988.00
20201208,5.04,5.10,5.04,5.07,992400,5035394.00
20201209,5.09,5.09,4.95,4.95,2218300,11117302.00
20201210,4.97,4.97,4.85,4.86,2932978,14384031.00
20201211,4.86,4.89,4.72,4.73,3066642,14715651.00
20201214,4.78,4.81,4.70,4.77,2202803,10501272.00
20201215,4.79,4.80,4.58,4.62,3635500,16922980.00
20201216,4.61,4.74,4.55,4.69,4293314,19961740.00
20201217,4.65,4.74,4.64,4.71,1926972,9034752.00
20201218,4.71,4.95,4.71,4.85,4382791,21279672.00
20201221,4.87,5.31,4.87,5.21,9942413,51186312.00
20201222,5.29,5.31,5.14,5.19,6431481,33632960.00
20201223,5.19,5.34,5.17,5.31,6410234,33891700.00
20201224,5.31,5.34,5.13,5.16,4179082,21844310.00
20201225,5.15,5.20,5.10,5.12,2812400,14497782.00
20201228,5.15,5.15,4.92,4.93,5014422,25103712.00
20201229,4.93,4.98,4.72,4.78,5442200,26329360.00
20201230,4.75,4.84,4.73,4.78,2567400,12304156.00
20201231,4.81,4.90,4.77,4.89,2914914,14120339.00
20210104,4.89,4.98,4.80,4.85,4585800,22405236.00
20210105,4.85,4.91,4.70,4.72,4348976,20716332.00
20210106,4.70,4.75,4.61,4.64,4170988,19406060.00
20210107,4.64,4.66,4.43,4.52,6224053,28140700.00
20210108,4.51,4.53,4.40,4.43,3433700,15292188.00
20210111,4.32,4.41,4.22,4.33,5010183,21634392.00
20210112,4.31,4.40,4.27,4.34,2359700,10275429.00
20210113,4.32,4.38,4.18,4.19,4375990,18592888.00
20210114,4.19,4.29,4.16,4.25,2603156,11022718.00
20210115,4.28,4.37,4.25,4.30,3325100,14353340.00
20210118,4.30,4.39,4.30,4.35,1972178,8595755.00
20210119,4.36,4.57,4.34,4.56,4460700,19986080.00
20210120,4.63,4.85,4.53,4.57,6965962,32549332.00
20210121,4.57,4.60,4.41,4.48,4614518,20665632.00
20210122,4.46,4.57,4.41,4.47,3270237,14664254.00
20210125,4.49,4.51,4.30,4.31,3309880,14470119.00
20210126,4.28,4.35,4.25,4.26,2012612,8648121.00
20210127,4.26,4.36,4.23,4.27,1459800,6268698.00
20210128,4.28,4.32,4.19,4.20,1898100,8060093.00
20210129,4.20,4.27,4.13,4.17,1998645,8367211.00
20210201,4.17,4.22,4.15,4.18,1565822,6541674.00
数据来源:通达信
