20201123,27.80,33.36,27.80,33.36,348474,11619533.00
20201124,36.70,36.70,36.70,36.70,117242,4302781.00
20201125,40.37,40.37,37.02,40.37,22806258,902516416.00
20201126,38.99,44.41,37.34,44.41,15591948,660560256.00
20201127,46.00,47.58,40.58,41.10,22596648,988062592.00
20201130,40.00,40.99,38.27,39.12,15183378,595497024.00
20201201,38.06,38.90,37.58,37.62,11263145,428696640.00
20201202,38.40,41.38,38.40,41.38,11289050,458691648.00
20201203,41.39,43.51,40.56,41.65,16063722,675134976.00
20201204,40.96,41.47,39.28,40.50,9441597,380801664.00
20201207,39.50,40.36,38.50,39.41,7851121,309070336.00
20201208,39.44,41.00,38.26,38.75,9587570,377733024.00
20201209,37.53,37.99,36.19,36.22,9082190,335699808.00
20201210,35.22,35.50,34.01,34.42,6782880,235324720.00
20201211,34.32,35.86,34.10,35.04,5193470,180946464.00
20201214,34.58,34.70,33.34,33.58,5016935,168849440.00
20201215,33.32,34.20,33.18,33.86,4487232,150975296.00
20201216,33.67,33.67,32.40,32.55,4902810,161292704.00
20201217,32.33,34.53,32.10,33.98,5517992,184830816.00
20201218,33.60,34.28,33.34,33.75,3659962,124166536.00
20201221,33.03,34.69,33.03,34.69,4304101,146205136.00
20201222,34.48,36.71,34.17,35.49,6087150,218068144.00
20201223,35.16,36.20,34.03,35.40,4457167,155673792.00
20201224,35.20,35.25,33.40,33.43,2814157,96205688.00
20201225,32.52,34.55,32.52,33.93,2356292,79734128.00
20201228,33.85,34.00,32.78,33.14,2232918,74092560.00
20201229,33.03,33.45,32.38,32.51,1691392,55452904.00
20201230,32.10,32.93,32.08,32.84,1853693,60219864.00
20201231,32.60,33.66,32.60,32.91,1730196,57141052.00
20210104,32.80,33.32,32.38,32.72,1803400,59257448.00
20210105,32.35,33.50,32.01,32.77,2740665,89215472.00
20210106,32.69,33.08,31.52,31.53,2737393,87874848.00
20210107,30.77,31.19,28.80,29.57,4003174,118897200.00
20210108,29.28,29.62,28.61,28.82,1773278,51390572.00
20210111,29.00,29.46,28.46,29.02,1721580,49800688.00
20210112,28.93,29.20,28.60,28.63,1194104,34397336.00
20210113,28.57,31.49,27.88,30.92,3741001,110991344.00
20210114,30.41,30.46,29.60,29.99,1649499,49471388.00
20210115,29.98,31.80,29.88,30.95,2033887,63088360.00
20210118,30.59,31.34,30.42,30.90,1067057,33082806.00
20210119,31.62,33.99,31.10,33.99,4115620,137535968.00
20210120,35.02,35.02,33.66,34.33,5288551,181985728.00
20210121,34.00,35.00,33.50,35.00,3300873,112955952.00
20210122,34.96,37.00,34.46,36.31,3803958,137967776.00
20210125,36.63,39.10,35.95,39.00,4538294,170332944.00
20210126,38.78,39.98,36.90,38.50,3417552,131365648.00
20210127,38.00,38.80,36.80,37.69,2086604,78350528.00
20210128,37.03,38.78,36.06,37.84,2386214,89486752.00
20210129,37.09,38.38,36.71,37.85,1490488,55958272.00
20210201,37.60,38.34,36.00,37.89,1693134,63261060.00
数据来源:通达信
