20200901,28.11,28.80,27.30,27.74,3550576,98663448.00
20200902,27.54,28.44,27.32,27.50,1746127,48235232.00
20200903,27.50,28.09,26.66,26.86,3325419,90594264.00
20200904,26.47,27.27,26.09,27.08,1737246,46620576.00
20200907,26.99,27.27,26.40,26.55,1711242,45832632.00
20200908,26.58,26.70,25.70,26.15,2115956,55346600.00
20200909,25.88,26.00,24.26,24.60,3312318,82427144.00
20200910,25.10,25.39,24.30,24.44,3229941,80201696.00
20200911,24.93,25.68,24.26,25.56,1624459,40669408.00
20200914,25.60,26.21,25.16,25.76,1545975,39819432.00
20200915,25.83,26.46,25.30,26.19,1638367,42649204.00
20200916,26.82,26.94,25.58,25.94,1797628,46584192.00
20200917,26.45,28.53,26.45,28.53,3063423,86877720.00
20200918,28.65,28.65,26.01,26.18,6356274,169533792.00
20200921,26.32,27.62,26.01,27.23,4342183,115419344.00
20200922,26.65,26.89,25.70,25.70,2041047,53600960.00
20200923,26.15,26.78,24.82,26.02,3636562,94517736.00
20200924,25.74,25.74,23.96,24.50,4485758,110387448.00
20200925,24.98,25.15,24.20,24.77,2145494,53231156.00
20200928,25.35,25.35,24.40,24.40,2223253,54916576.00
20200929,24.47,25.59,24.47,24.96,1625464,40694768.00
20200930,24.91,25.70,24.80,25.28,1691193,42814304.00
20201009,25.54,26.20,25.32,25.70,1742561,44750656.00
20201012,25.54,25.97,24.69,25.92,4410675,111477064.00
20201013,25.56,26.75,25.31,26.28,3441616,90394912.00
20201014,26.87,28.27,25.50,27.74,4389859,120617752.00
20201015,27.88,30.48,27.88,28.96,5539427,162842144.00
20201016,29.54,29.93,28.80,29.29,2660608,77857688.00
20201019,29.52,30.66,29.06,29.35,4572977,136238640.00
20201020,29.62,30.50,29.01,29.88,2431725,72351784.00
20201021,30.00,30.80,29.41,30.55,1742610,52845260.00
20201022,29.98,30.50,29.06,29.93,1739934,51780072.00
20201023,30.40,30.80,28.78,29.08,2033021,60328004.00
20201026,28.77,29.49,28.01,28.86,2961970,84829280.00
20201027,28.83,29.89,28.31,29.51,2710674,79472864.00
20201028,29.85,30.67,29.04,30.11,2593924,77987920.00
20201029,30.17,30.70,29.26,30.24,2578904,77996912.00
20201030,30.24,30.40,28.21,28.34,4290795,125203168.00
20201102,28.32,30.18,28.09,29.41,4559681,133537928.00
20201103,29.96,31.50,29.86,30.78,4086985,125356608.00
20201104,31.16,31.82,30.68,31.76,3002229,94030880.00
20201105,31.44,34.19,31.41,33.33,5366038,177823872.00
20201106,33.35,33.55,32.32,32.75,3178997,104129920.00
20201109,33.30,35.00,32.85,34.32,4841469,164192416.00
