20200901,1.63,1.65,1.61,1.63,83844017,136799408.00
20200902,1.64,1.64,1.60,1.62,125029758,201565504.00
20200903,1.61,1.65,1.61,1.62,121674266,198102000.00
20200904,1.60,1.64,1.59,1.63,129885031,209480976.00
20200907,1.63,1.69,1.62,1.67,230340832,382131840.00
20200908,1.68,1.70,1.65,1.70,231647726,388842432.00
20200909,1.69,1.87,1.68,1.87,867848253,1595439488.00
20200910,1.89,1.89,1.70,1.71,733373755,1296873472.00
20200911,1.70,1.82,1.69,1.78,429898964,761709568.00
20200914,1.79,1.83,1.74,1.77,270618896,479309952.00
20200915,1.77,1.86,1.74,1.82,344693592,625343616.00
20200916,1.81,1.96,1.79,1.91,573090960,1091255168.00
20200917,1.89,1.92,1.84,1.88,338447516,636136000.00
20200918,1.88,1.89,1.82,1.85,302527406,560969856.00
20200921,1.86,1.94,1.84,1.85,257876092,483235584.00
20200922,1.84,1.84,1.77,1.78,241058705,433727296.00
20200923,1.78,1.81,1.76,1.76,131225419,233105744.00
20200924,1.75,1.81,1.72,1.78,193955441,341680416.00
20200925,1.79,1.80,1.76,1.76,109015481,193570736.00
20200928,1.77,1.82,1.77,1.79,120940074,217107792.00
20200929,1.80,1.81,1.76,1.77,118079189,209181248.00
20200930,1.77,1.78,1.74,1.75,105951115,185683440.00
20201009,1.77,1.78,1.74,1.77,110734027,195084288.00
20201012,1.77,1.81,1.76,1.79,172821951,308641696.00
20201013,1.79,1.80,1.77,1.78,126492395,225336064.00
20201014,1.77,1.77,1.72,1.73,131520180,228923008.00
20201015,1.73,1.73,1.70,1.70,92425690,158212704.00
20201016,1.70,1.72,1.68,1.69,96016224,162770768.00
20201019,1.69,1.72,1.68,1.68,86132886,146052880.00
20201020,1.68,1.69,1.66,1.69,64225612,107673776.00
20201021,1.69,1.71,1.67,1.70,93644696,158317024.00
20201022,1.69,1.70,1.66,1.68,72838857,121887344.00
20201023,1.67,1.68,1.65,1.65,78925300,131021304.00
20201026,1.65,1.65,1.60,1.61,129634418,209158800.00
20201027,1.59,1.60,1.55,1.58,138607567,218137296.00
20201028,1.58,1.58,1.54,1.58,104967377,163672688.00
20201029,1.56,1.57,1.54,1.56,76330212,118929840.00
20201030,1.57,1.60,1.55,1.55,111687732,175044064.00
20201102,1.54,1.54,1.50,1.51,110131103,166730512.00
20201103,1.51,1.54,1.50,1.53,82142547,125283744.00
20201104,1.54,1.54,1.51,1.52,66130426,100389360.00
20201105,1.52,1.56,1.52,1.55,92318453,142197376.00
20201106,1.56,1.57,1.54,1.56,97080627,150942608.00
20201109,1.56,1.60,1.56,1.59,131783907,208739392.00
20201110,1.67,1.67,1.60,1.61,185784530,304195840.00
20201111,1.60,1.60,1.56,1.58,108500730,171660672.00
20201112,1.58,1.60,1.56,1.58,85130780,134551056.00
20201113,1.57,1.64,1.56,1.61,156261043,249686736.00
20201116,1.61,1.65,1.60,1.64,142355386,232402464.00
20201117,1.65,1.67,1.62,1.64,118782452,195075696.00
20201118,1.63,1.66,1.62,1.64,100447624,164857568.00
20201119,1.63,1.64,1.60,1.61,90771739,146454032.00
20201120,1.61,1.62,1.60,1.61,61446971,98958272.00
20201123,1.61,1.62,1.58,1.61,127131404,203455952.00
20201124,1.61,1.62,1.59,1.61,87723500,141175008.00
20201125,1.62,1.63,1.60,1.60,92627412,149897584.00
20201126,1.59,1.61,1.58,1.59,77132723,122754112.00
20201127,1.59,1.60,1.56,1.59,96963800,152988656.00
20201130,1.58,1.62,1.58,1.59,116738387,186728432.00
20201201,1.58,1.62,1.58,1.61,127296637,204012800.00
20201202,1.61,1.64,1.60,1.63,142003998,230321488.00
20201203,1.62,1.63,1.60,1.61,84225510,136036528.00
20201204,1.62,1.63,1.59,1.61,74472182,119613360.00
20201207,1.60,1.62,1.58,1.60,118672207,189960704.00
20201208,1.60,1.60,1.58,1.60,85626645,136235584.00
20201209,1.60,1.60,1.58,1.58,115021480,182892000.00
20201210,1.58,1.59,1.53,1.56,171329913,266564240.00
20201211,1.55,1.56,1.50,1.55,215615876,329709024.00
20201214,1.53,1.54,1.50,1.51,137972791,208870304.00
20201215,1.51,1.52,1.49,1.49,89451998,133957080.00
20201216,1.49,1.52,1.48,1.51,93250044,140010176.00
20201217,1.51,1.52,1.49,1.51,76178041,114700384.00
20201218,1.51,1.53,1.50,1.52,98320900,149433536.00
20201221,1.52,1.53,1.51,1.52,72421552,110088264.00
20201222,1.52,1.52,1.49,1.49,84568790,127301472.00
20201223,1.50,1.50,1.49,1.49,64892206,96832848.00
20201224,1.49,1.50,1.48,1.48,61991646,92062376.00
20201225,1.47,1.50,1.47,1.49,50055417,74452800.00
20201228,1.50,1.50,1.47,1.47,55066017,81547520.00
20201229,1.47,1.51,1.47,1.50,76066875,113538872.00
20201230,1.49,1.50,1.49,1.49,41298440,61670844.00
20201231,1.49,1.53,1.49,1.52,92768636,139905776.00
20210104,1.51,1.52,1.49,1.50,82917169,124368320.00
20210105,1.49,1.50,1.47,1.48,94676824,140379168.00
20210106,1.47,1.48,1.45,1.46,116005045,169556992.00
20210107,1.45,1.46,1.40,1.41,141447704,201539040.00
20210108,1.41,1.43,1.39,1.43,81138348,114501352.00
20210111,1.42,1.42,1.37,1.38,117310004,163479136.00
20210112,1.38,1.40,1.37,1.40,66969230,92935424.00
20210113,1.39,1.41,1.38,1.40,78308024,108956472.00
20210114,1.39,1.45,1.39,1.41,97969807,138207584.00
20210115,1.41,1.42,1.39,1.41,58052666,81493208.00
20210118,1.40,1.41,1.39,1.40,50856040,71287968.00
20210119,1.39,1.43,1.39,1.42,85056593,120212888.00
20210120,1.42,1.43,1.41,1.43,52893541,74992448.00
20210121,1.42,1.44,1.41,1.43,67680273,96875760.00
20210122,1.44,1.44,1.40,1.41,58002010,82308952.00
20210125,1.42,1.55,1.41,1.51,354246751,537387328.00
20210126,1.50,1.51,1.45,1.47,152331173,223872176.00
20210127,1.47,1.55,1.46,1.53,177939902,270969760.00
20210128,1.53,1.53,1.48,1.50,107013610,160754880.00
20210129,1.51,1.54,1.50,1.53,161753855,246507424.00
