20200901,58.79,61.48,58.79,60.40,1473930,89497568.00
20200902,60.50,61.10,59.00,59.44,1301227,78181608.00
20200903,59.50,59.58,57.92,58.05,1246493,73530128.00
20200904,56.62,58.18,56.48,58.05,1068192,61448004.00
20200907,57.89,58.66,55.74,55.81,1087918,62597384.00
20200908,55.76,56.19,54.37,54.45,953405,52705656.00
20200909,53.99,54.14,51.21,51.21,1296958,68502280.00
20200910,51.91,52.37,50.40,50.63,958892,49800928.00
20200911,50.70,53.77,50.16,53.61,1320961,69527448.00
20200914,54.53,54.60,52.86,53.50,1221804,66030556.00
20200915,53.80,54.82,52.75,54.27,1083503,58907976.00
20200916,54.27,54.41,53.48,54.32,673752,36598496.00
20200917,54.42,65.26,54.02,65.26,7241995,454367872.00
20200918,63.61,65.01,59.97,61.20,5427379,338682112.00
20200921,60.08,61.90,59.26,60.41,2580116,158028304.00
20200922,60.66,60.76,57.46,58.45,2374802,140386224.00
20200923,58.31,59.95,57.69,59.35,2185381,129453080.00
20200924,58.60,62.48,57.30,61.01,3669426,222335424.00
20200925,61.06,62.40,54.10,54.55,3816074,223476208.00
20200928,54.21,54.92,52.13,52.35,1535339,82725920.00
20200929,52.75,54.91,52.53,52.72,1569900,85111272.00
20200930,53.00,53.65,52.40,52.60,769198,41006036.00
20201009,54.60,55.48,53.31,54.90,1276010,70368560.00
20201012,55.86,58.35,55.58,57.60,1789594,102805984.00
20201013,58.19,59.09,57.11,58.29,1507528,88274968.00
20201014,57.89,61.41,57.63,60.17,2030935,122326600.00
20201015,60.48,62.10,59.20,60.16,1608675,98152328.00
20201016,59.60,62.71,59.40,61.50,2021023,124025048.00
20201019,62.78,65.48,61.91,64.39,2652940,171025712.00
20201020,64.36,66.54,63.23,66.20,2100909,137982544.00
20201021,66.60,72.60,66.10,66.38,2923000,203851072.00
20201022,65.98,71.20,65.98,69.96,2781155,193936624.00
20201023,70.00,74.76,67.90,70.55,3095801,221877488.00
20201026,69.62,76.91,67.76,76.91,2780719,207326688.00
20201027,76.10,78.17,74.91,76.76,2072053,160089872.00
20201028,76.18,78.35,74.61,78.35,1943428,150080976.00
20201029,73.80,78.38,72.62,75.29,2491401,188664368.00
20201030,74.60,77.09,73.70,73.86,1288000,97666760.00
20201102,72.26,81.38,72.26,79.60,1740465,136564048.00
20201103,79.34,82.38,76.68,80.40,1392717,110923568.00
20201104,80.30,82.99,77.98,81.81,1106750,89873752.00
20201105,82.40,90.59,82.40,87.45,2057991,182289632.00
20201106,89.60,92.15,87.63,88.77,1116714,100531800.00
20201109,91.60,91.60,84.45,86.60,1670290,145291312.00
20201110,84.86,88.00,79.16,79.60,2570751,213675392.00
20201111,80.54,81.38,76.80,78.37,1196403,94929560.00
20201112,79.48,81.98,76.72,77.33,1047743,83181640.00
20201113,75.65,78.83,75.32,77.10,1084542,84173712.00
20201116,78.00,81.10,73.60,78.81,1388672,108124768.00
20201117,78.81,85.60,78.81,82.41,1402034,116359536.00
20201118,82.30,84.62,79.79,82.02,804168,66041972.00
20201119,82.02,87.50,80.43,87.32,1333370,113421296.00
20201120,87.60,87.60,84.50,87.16,1038993,90246096.00
20201123,86.02,86.91,83.59,85.82,771214,65762248.00
20201124,87.40,88.56,79.65,81.30,1092456,90954232.00
20201125,80.48,83.79,78.71,80.60,763643,62718480.00
20201126,80.60,81.87,78.40,80.47,658970,53060576.00
20201127,80.45,82.96,79.38,80.95,732514,59729552.00
20201130,79.60,81.59,77.10,79.60,633702,50566220.00
20201201,79.60,82.00,78.52,82.00,559285,45219228.00
20201202,81.92,82.97,76.60,77.30,1023766,80886120.00
20201203,76.37,77.73,70.59,75.20,1670706,123750760.00
20201204,73.60,77.12,72.78,74.60,961157,72864304.00
20201207,75.48,75.48,72.11,72.40,666068,49223724.00
20201208,72.06,74.60,71.60,72.31,887921,64874756.00
20201209,72.47,74.08,71.00,71.46,549146,39998336.00
20201210,71.46,71.63,69.08,69.27,482578,34271416.00
20201211,69.10,69.57,64.60,66.25,915524,61796240.00
20201214,66.30,68.43,63.14,63.63,1288497,83965840.00
20201215,63.83,66.60,62.20,66.10,827924,53584928.00
20201216,66.08,66.59,63.28,65.06,633937,41347144.00
20201217,66.48,66.88,63.10,66.23,735518,48460864.00
20201218,65.61,67.66,64.10,66.07,640991,42418720.00
20201221,64.80,69.12,64.61,69.00,1145384,77099448.00
20201222,67.61,69.06,65.71,65.96,644524,43517040.00
20201223,66.40,67.57,63.10,64.40,840770,55010520.00
20201224,64.32,65.45,61.62,64.64,645606,41490624.00
20201225,64.57,66.00,59.26,65.00,802712,50690200.00
20201228,65.20,65.20,60.55,61.20,955281,58972024.00
20201229,61.20,63.71,59.40,62.00,929886,57085168.00
20201230,61.90,65.35,61.31,64.50,691211,43661524.00
20201231,64.60,70.58,63.13,70.00,954840,65057968.00
20210104,75.00,78.00,71.82,73.50,1825529,134939520.00
20210105,74.00,74.01,69.10,70.88,1435058,101647528.00
20210106,70.08,70.80,67.70,68.10,874978,60174152.00
20210107,67.00,67.90,62.98,63.25,962394,62604808.00
20210108,63.99,63.99,60.10,61.68,940190,57558296.00
20210111,62.91,62.91,58.60,61.20,747598,44990384.00
20210112,59.81,60.97,58.04,59.67,643660,38241616.00
20210113,59.68,60.46,56.54,58.41,850228,49446328.00
20210114,63.20,63.20,59.56,60.79,1602211,98283952.00
